ATTOM_ID,Address,YrBuilt,Size,AVM_Value,Baxer_Appraised,biased
10655728,"315 NORTH DR, SAN ANTONIO, TX 78201",1940,1858,409197,375923,1
10657650,"1426 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1941,1059,213305,194290,1
10664077,"1418 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1942,1061,206776,179940,1
10664078,"1407 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1939,1044,239786,211750,1
10664079,"1306 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1941,908,125845,111647,1
10722635,"1700 W FRENCH PL, SAN ANTONIO, TX 78201",1932,1236,303057,284786,1
10785899,"211 E CRESTLINE DR, SAN ANTONIO, TX 78201",1958,1664,249334,197896,1
10791237,"1506 W WILDWOOD DR, SAN ANTONIO, TX 78201",1945,988,192947,136379,1
10795365,"1410 TEXAS AVE, SAN ANTONIO, TX 78201",1926,1180,214986,157653,1
10822058,"1522 W MARIPOSA DR, SAN ANTONIO, TX 78201",1946,1168,198615,169651,1
10823967,"1931 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1927,1328,311930,245000,1
10839670,"1819 W HUISACHE AVE, SAN ANTONIO, TX 78201",1934,1138,256079,193104,1
10849756,"1626 SAN FRANCISCO, SAN ANTONIO, TX 78201",1926,1226,229790,155000,1
10865598,"1921 N ELMENDORF ST, SAN ANTONIO, TX 78201",1949,1290,168195,171939,1
10865618,"1307 W FRENCH PL, SAN ANTONIO, TX 78201",1920,1346,191268,156220,1
11009468,"306 VEREDA, SAN ANTONIO, TX 78201",1940,0,51583,50320,1
11082342,"1138 W SUMMIT AVE, SAN ANTONIO, TX 78201",1925,1064,258250,150137,0
11082429,"2027 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1939,1537,367783,307710,1
11082552,"1531 W HOLLYWOOD AVE, SAN ANTONIO, TX 78201",1940,1321,248119,161708,0
11082648,"1606 SAN ANGELO, SAN ANTONIO, TX 78201",1948,768,147207,94485,1
11083888,"1131 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1920,952,183012,190650,1
11084295,"1112 W HUISACHE AVE, SAN ANTONIO, TX 78201",1925,1174,290758,270000,1
11084296,"1040 W AGARITA AVE, SAN ANTONIO, TX 78201",1922,1643,383663,344800,1
11084297,"1204 W SUMMIT AVE, SAN ANTONIO, TX 78201",1950,1344,269900,288910,1
11084298,"1014 W AGARITA AVE, SAN ANTONIO, TX 78201",1920,1451,300915,279000,1
11084299,"1019 W AGARITA AVE, SAN ANTONIO, TX 78201",1918,1799,384099,329000,1
11085055,"1543 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1930,1382,231562,240463,1
11085056,"1546 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1930,1044,214401,218710,1
11085434,"1728 MARDELL ST, SAN ANTONIO, TX 78201",1941,882,169586,114832,1
11085435,"618 VENICE, SAN ANTONIO, TX 78201",1949,944,160146,153440,1
11085436,"1615 HERMINE BLVD, SAN ANTONIO, TX 78201",1948,1336,235172,155541,0
11085437,"1624 EL MONTE BLVD, SAN ANTONIO, TX 78201",1942,893,168541,152000,1
11158524,"1951 W HUISACHE AVE, SAN ANTONIO, TX 78201",1945,1600,449221,177240,0
11161684,"1842 W KINGS HWY, SAN ANTONIO, TX 78201",1936,1372,346136,318940,1
11161685,"2038 W KINGS HWY, SAN ANTONIO, TX 78201",1940,1926,364265,298205,1
11181010,"218 PRINCETON AVE, SAN ANTONIO, TX 78201",1921,1803,189706,205448,1
11181035,"1009 SAN FRANCISCO, SAN ANTONIO, TX 78201",1945,1291,227572,233846,1
11183858,"231 CORNELL AVE, SAN ANTONIO, TX 78201",1920,1330,235798,117238,0
11183860,"535 CULEBRA RD, SAN ANTONIO, TX 78201",1920,1050,200875,241470,1
11183925,"223 VIENDO, SAN ANTONIO, TX 78201",1947,1472,232728,120303,0
11183926,"1126 SAN FRANCISCO, SAN ANTONIO, TX 78201",1924,888,164793,150000,1
11183927,"1128 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1925,892,209216,199419,1
11191840,"2038 W MULBERRY AVE, SAN ANTONIO, TX 78201",1920,1296,304783,255000,1
11191841,"1406 MARDELL ST, SAN ANTONIO, TX 78201",1954,925,158480,159090,1
11191866,"1028 SACRAMENTO, SAN ANTONIO, TX 78201",1933,888,163802,155430,1
11191884,"2005 FRESNO, SAN ANTONIO, TX 78201",1942,1144,206938,187913,1
11199234,"926 W RIDGEWOOD CT, SAN ANTONIO, TX 78201",1949,1392,224071,149777,1
11199236,"1406 MICHIGAN AVE, SAN ANTONIO, TX 78201",2012,940,182070,181130,1
11199246,"2102 W GRAMERCY PL, SAN ANTONIO, TX 78201",1954,2020,458500,464640,1
11199247,"1946 W GRAMERCY PL, SAN ANTONIO, TX 78201",1926,1860,414250,296000,0
11199248,"2150 W SUMMIT AVE, SAN ANTONIO, TX 78201",1928,2556,730922,674840,1
11199249,"1526 MARDELL ST, SAN ANTONIO, TX 78201",1946,996,164149,158191,1
11199280,"2307 EDISON DR, SAN ANTONIO, TX 78201",1946,1288,219298,193648,1
11199281,"2210 LEE HALL, SAN ANTONIO, TX 78201",1940,1062,189379,174000,1
11199282,"2305 EDISON DR, SAN ANTONIO, TX 78201",1935,1675,175888,116377,1
11199283,"414 NORTH DR, SAN ANTONIO, TX 78201",1942,2138,428891,394210,1
11199292,"1950 W LAUREL, SAN ANTONIO, TX 78201",1921,936,198781,80336,0
11199329,"2132 CLOWER, SAN ANTONIO, TX 78201",1939,816,164033,159910,1
11219482,"1823 W WILDWOOD DR, SAN ANTONIO, TX 78201",1930,840,135248,145620,1
11235475,"423 FURR DR, SAN ANTONIO, TX 78201",1930,1602,400854,396650,1
11246793,"1430 PASADENA, SAN ANTONIO, TX 78201",1936,1283,190400,134000,1
11295066,"1427 W GRAMERCY PL, SAN ANTONIO, TX 78201",1941,984,171301,187290,1
11305254,"1310 W ELSMERE PL, SAN ANTONIO, TX 78201",1941,1094,165072,180480,1
11305255,"1307 W ELSMERE PL, SAN ANTONIO, TX 78201",1941,1320,183072,176660,1
11305256,"1410 W GRAMERCY PL, SAN ANTONIO, TX 78201",1941,997,160750,170220,1
11305257,"1548 W AGARITA AVE, SAN ANTONIO, TX 78201",2002,1075,366000,218526,0
11305259,"1431 W GRAMERCY PL, SAN ANTONIO, TX 78201",1941,1220,186758,170070,1
11305260,"1410 W KINGS HWY, SAN ANTONIO, TX 78201",1948,944,112766,112296,1
11473759,"1318 W ELSMERE PL, SAN ANTONIO, TX 78201",1941,1212,173414,167367,1
11594742,"1622 W FRENCH PL, SAN ANTONIO, TX 78201",1910,1136,215365,152796,1
11606560,"1410 W FRENCH PL, SAN ANTONIO, TX 78201",1949,948,208437,174000,1
11606561,"1631 W MULBERRY AVE, SAN ANTONIO, TX 78201",1928,2679,409203,422940,1
11606562,"712 WAVERLY AVE, SAN ANTONIO, TX 78201",1928,1184,178926,181500,1
11606563,"1501 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1930,1800,270990,292000,1
11611298,"1221 SANTA ANNA, SAN ANTONIO, TX 78201",1950,816,167154,114791,1
11611317,"1322 THORAIN BLVD, SAN ANTONIO, TX 78201",1948,1023,220110,189431,1
11611346,"127 WESTHILL PL, SAN ANTONIO, TX 78201",1952,1910,196452,205192,1
11611400,"1302 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1927,1384,231613,206566,1
11611427,"1127 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1925,700,185173,184900,1
11611442,"1410 THORAIN BLVD, SAN ANTONIO, TX 78201",1947,852,146436,136677,1
11611473,"1419 W GRAMERCY PL, SAN ANTONIO, TX 78201",1946,1304,219606,204551,1
11633343,"1326 ALAMETOS, SAN ANTONIO, TX 78201",1940,1293,223028,157790,1
11633344,"1431 PASADENA, SAN ANTONIO, TX 78201",1950,992,189434,147074,1
11633345,"439 VIENDO, SAN ANTONIO, TX 78201",1940,1284,239981,185457,1
11633379,"1527 W HERMOSA DR, SAN ANTONIO, TX 78201",1945,1309,205460,222380,1
11633380,"2111 FRESNO, SAN ANTONIO, TX 78201",1939,1206,184630,136956,1
11633519,"451 WESTHILL PL, SAN ANTONIO, TX 78201",1950,1699,202543,190000,1
11633520,"216 ALTGELT AVE, BALCONES HEIGHTS, TX 78201",1950,1356,236610,219615,1
11633692,"1526 W KINGS HWY, SAN ANTONIO, TX 78201",1925,1312,229433,170080,1
11633736,"342 LEMING DR, SAN ANTONIO, TX 78201",1951,1226,249715,224080,1
11633737,"320 BABCOCK RD, SAN ANTONIO, TX 78201",1940,3716,488622,100,0
11633738,"443 FURR DR, SAN ANTONIO, TX 78201",1947,1476,247878,271800,1
11633764,"923 W GRAMERCY PL, SAN ANTONIO, TX 78201",1924,1478,221016,188142,1
11633765,"1143 W ELSMERE PL, SAN ANTONIO, TX 78201",1927,1413,274650,243450,1
11633766,"942 W GRAMERCY PL, SAN ANTONIO, TX 78201",1915,1128,305092,251255,1
11633864,"1209 KENTUCKY AVE, SAN ANTONIO, TX 78201",1954,1566,270000,263940,1
11859058,"1114 CLOWER, SAN ANTONIO, TX 78201",1946,816,186750,105000,0
11951024,"118 E CRESTLINE DR, SAN ANTONIO, TX 78201",1955,1303,251761,205555,1
11982990,"138 NORTH DR, SAN ANTONIO, TX 78201",1922,1795,218716,205700,1
11982991,"344 MARY LOUISE DR, SAN ANTONIO, TX 78201",1959,2064,417098,337000,0
11982992,"151 NORTH DR, SAN ANTONIO, TX 78201",1934,1424,267497,230000,1
11982993,"339 DONALDSON AVE, SAN ANTONIO, TX 78201",1928,1378,423187,330149,0
11982994,"407 DONALDSON AVE, SAN ANTONIO, TX 78201",1928,1434,266912,203257,1
11982995,"323 DONALDSON AVE, SAN ANTONIO, TX 78201",1928,1474,403607,315120,0
11983033,"132 PRINCETON AVE, SAN ANTONIO, TX 78201",1940,2178,342750,328429,1
12024749,"2010 N CALAVERAS, SAN ANTONIO, TX 78201",1930,768,136250,94012,1
12024750,"648 KENTUCKY AVE, SAN ANTONIO, TX 78201",1930,654,113982,117360,1
12101246,"1722 SANTA ANNA, SAN ANTONIO, TX 78201",1925,2970,383990,481435,0
12101247,"1638 PASADENA, SAN ANTONIO, TX 78201",1939,1114,224108,195980,1
12428325,"2022 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1951,1373,237831,264790,1
12767360,"409 QUENTIN DR, SAN ANTONIO, TX 78201",1947,1760,300638,218000,0
12834830,"1419 ALHAMBRA, SAN ANTONIO, TX 78201",1948,1356,215094,219970,1
12933270,"931 ALAMETOS, SAN ANTONIO, TX 78201",1958,594,182500,107140,0
12933306,"1518 W MARIPOSA DR, SAN ANTONIO, TX 78201",1945,845,209403,0,0
12951313,"1519 W MARIPOSA DR, SAN ANTONIO, TX 78201",1947,720,200727,127909,1
12951314,"1530 ALHAMBRA, SAN ANTONIO, TX 78201",1948,625,164434,92500,1
13027944,"1823 EDISON DR, SAN ANTONIO, TX 78201",1928,1303,190698,209430,1
13079841,"1123 W HERMOSA DR, SAN ANTONIO, TX 78201",1947,1026,196025,155000,1
13079842,"231 LADDIE PL, SAN ANTONIO, TX 78201",1954,1114,198630,185000,1
13085852,"1621 SANTA BARBARA, SAN ANTONIO, TX 78201",1941,995,152201,158420,1
13085853,"1327 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1949,984,191109,117128,1
13088431,"123 RODENA ST, SAN ANTONIO, TX 78201",1940,1194,214422,211060,1
13293249,"131 WESTHILL PL, SAN ANTONIO, TX 78201",1952,2436,303819,279800,1
13293253,"1115 CLOWER, SAN ANTONIO, TX 78201",1947,1530,263911,235248,1
13301651,"1806 W GRAMERCY PL, SAN ANTONIO, TX 78201",1940,1080,216802,208630,1
13301652,"1801 W MULBERRY AVE, SAN ANTONIO, TX 78201",1930,1315,233961,203022,1
13301653,"1848 W HUISACHE AVE, SAN ANTONIO, TX 78201",1951,1791,393358,340000,1
13301659,"2025 CLOWER, SAN ANTONIO, TX 78201",1947,1037,176964,175000,1
13301661,"2301 RAMONA, SAN ANTONIO, TX 78201",1947,1224,189628,124307,1
13301688,"366 ALTGELT AVE, SAN ANTONIO, TX 78201",1959,1324,246000,185000,1
13302681,"1617 THORAIN BLVD, SAN ANTONIO, TX 78201",1947,976,169540,160083,1
13313818,"1230 PASADENA, SAN ANTONIO, TX 78201",1924,783,149833,205230,1
13324930,"1112 FRESNO, SAN ANTONIO, TX 78201",1948,1326,204385,229470,1
13324931,"1343 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1937,1080,172298,117126,1
13324932,"906 SANTA ANNA, SAN ANTONIO, TX 78201",2000,1176,214231,201160,1
13324933,"1030 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1950,1256,237992,250740,1
13324934,"1311 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1940,1222,174877,191200,1
13403498,"1135 W GRAMERCY PL, SAN ANTONIO, TX 78201",1950,1008,218750,156760,1
13403527,"1430 HERMINE BLVD, SAN ANTONIO, TX 78201",1961,1190,249133,211453,1
13403528,"942 SAN ANGELO, SAN ANTONIO, TX 78201",1952,1550,215933,106645,0
13406862,"1033 W SUMMIT AVE, SAN ANTONIO, TX 78201",1913,1334,279513,240000,1
13406863,"1044 FULTON AVE, SAN ANTONIO, TX 78201",1946,1991,349807,359630,1
13406913,"1950 W ASHBY PL, SAN ANTONIO, TX 78201",1946,1232,232093,260000,1
13406941,"1323 W CRAIG PL, SAN ANTONIO, TX 78201",1928,832,193780,136550,1
13406942,"1708 W FRENCH PL, SAN ANTONIO, TX 78201",1935,2251,292840,234972,1
13406943,"1646 W HUISACHE AVE, SAN ANTONIO, TX 78201",1929,1229,263243,220743,1
13406944,"1618 W FRENCH PL, SAN ANTONIO, TX 78201",1919,1152,253750,124000,0
13406946,"1421 W FRENCH PL, SAN ANTONIO, TX 78201",1924,1760,236915,175692,1
13407477,"142 RANCHO BLANCO BLVD, SAN ANTONIO, TX 78201",1950,2116,409200,241044,0
13407478,"1023 EL MONTE BLVD, SAN ANTONIO, TX 78201",1952,1462,267108,181729,0
13407481,"102 RANCHO BLANCO BLVD, SAN ANTONIO, TX 78201",1950,1358,205007,193600,1
13459649,"310 LADDIE PL, SAN ANTONIO, TX 78201",1962,1184,213619,159869,1
13521244,"831 SAN ANGELO, SAN ANTONIO, TX 78201",1950,1016,168231,168560,1
13722988,"226 NORTHILL DR, SAN ANTONIO, TX 78201",1951,1386,207538,195000,1
13723057,"426 NORTH DR, SAN ANTONIO, TX 78201",1942,1532,265625,310150,1
13723076,"1502 MICHIGAN AVE, SAN ANTONIO, TX 78201",1921,960,177426,137235,1
13737152,"119 E CRESTLINE DR, SAN ANTONIO, TX 78201",1955,1680,230234,231715,1
13747851,"1738 W FRENCH PL, SAN ANTONIO, TX 78201",1945,1039,232153,139974,0
13747864,"1719 HERMINE BLVD, SAN ANTONIO, TX 78201",2003,1812,297000,217215,0
13747875,"1339 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1942,990,215321,132066,0
13749588,"118 CINCINNATI AVE, SAN ANTONIO, TX 78201",1920,1212,250369,157775,0
13770721,"1640 EDISON DR, SAN ANTONIO, TX 78201",1950,1228,205315,205289,1
13770753,"2311 N ELMENDORF ST, SAN ANTONIO, TX 78201",1968,1080,201976,148975,1
13770754,"2103 W LAUREL, SAN ANTONIO, TX 78201",1954,720,66148,60790,1
13770755,"1338 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1939,1176,261250,129593,0
13770813,"1703 W MARIPOSA DR, SAN ANTONIO, TX 78201",1920,768,230428,132956,0
13770850,"1534 W RIDGEWOOD CT, SAN ANTONIO, TX 78201",2007,1414,268617,200860,1
13770851,"1342 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1945,1732,297782,249732,1
13775048,"1504 MICHIGAN AVE, SAN ANTONIO, TX 78201",1920,1008,197632,135819,1
13775115,"1744 W FRENCH PL, SAN ANTONIO, TX 78201",1938,1932,235774,238490,1
13784256,"1615 MICHIGAN AVE, SAN ANTONIO, TX 78201",1922,1440,238306,243139,1
13784329,"1118 W CRAIG PL, SAN ANTONIO, TX 78201",2007,1687,345581,321750,1
13784481,"440 QUENTIN DR, SAN ANTONIO, TX 78201",1940,2028,306250,484048,0
13784505,"1617 N SABINAS ST, SAN ANTONIO, TX 78201",1935,1020,125041,99890,1
13920805,"1619 EL MONTE BLVD, SAN ANTONIO, TX 78201",1948,880,184500,120000,1
13991025,"1118 CLOWER, SAN ANTONIO, TX 78201",1948,980,172387,119790,1
13991027,"1230 CLOWER, SAN ANTONIO, TX 78201",1949,1018,174663,172350,1
13991028,"1343 ALAMETOS, SAN ANTONIO, TX 78201",1948,854,191250,102059,0
13991029,"1335 W WILDWOOD DR, SAN ANTONIO, TX 78201",1946,912,183064,115775,1
13991030,"1227 ALAMETOS, SAN ANTONIO, TX 78201",1958,933,159603,114058,1
13991031,"1535 W HERMOSA DR, SAN ANTONIO, TX 78201",1945,900,225544,159570,1
13991053,"1818 ALAMETOS, SAN ANTONIO, TX 78201",1959,1776,291171,301660,1
13991054,"2029 CLOWER, SAN ANTONIO, TX 78201",1947,914,171665,185000,1
13991080,"2115 SANTA BARBARA, SAN ANTONIO, TX 78201",1938,1164,185748,187000,1
13991095,"2316 W CRAIG PL, SAN ANTONIO, TX 78201",1946,1512,310540,274150,1
13991096,"210 S JOSEPHINE TOBIN DR, SAN ANTONIO, TX 78201",1947,1396,230893,195219,1
13991097,"2030 W KINGS HWY, SAN ANTONIO, TX 78201",1933,1659,356326,328330,1
13991098,"208 SAN ANTONIO AVE, SAN ANTONIO, TX 78201",1945,1358,204188,166378,1
13991099,"1714 CINCINNATI AVE, SAN ANTONIO, TX 78201",1930,1524,234464,186219,1
13991100,"2314 W CRAIG PL, SAN ANTONIO, TX 78201",1946,1368,251409,227360,1
13991101,"1930 W KINGS HWY, SAN ANTONIO, TX 78201",1952,1486,359799,296450,1
13991102,"1703 TEXAS AVE, SAN ANTONIO, TX 78201",1943,1223,213935,139334,1
13991103,"2011 W SUMMIT AVE, SAN ANTONIO, TX 78201",1940,1392,214130,164000,1
13991104,"2310 W HUISACHE AVE, SAN ANTONIO, TX 78201",1950,1770,338172,314600,1
13991167,"1811 N COLORADO ST, SAN ANTONIO, TX 78201",1920,980,177947,171430,1
13991170,"326 PRINCETON AVE, SAN ANTONIO, TX 78201",1923,1169,209067,273810,1
13991426,"1115 FULTON AVE, SAN ANTONIO, TX 78201",1929,1005,271192,220000,1
14055510,"1202 THORAIN BLVD, SAN ANTONIO, TX 78201",1968,1550,244530,158857,0
14123691,"1412 SACRAMENTO, SAN ANTONIO, TX 78201",1946,952,156863,162580,1
14123718,"1601 W WILDWOOD DR, SAN ANTONIO, TX 78201",1947,1132,181578,155024,1
14126976,"2030 W HUISACHE AVE, SAN ANTONIO, TX 78201",1942,1848,353433,239966,0
14127001,"1806 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1926,1574,371513,299655,1
14264760,"1121 W MULBERRY AVE, SAN ANTONIO, TX 78201",2009,1792,399000,344590,1
14293035,"1727 W FRENCH PL, SAN ANTONIO, TX 78201",1940,1176,212462,150994,1
14293072,"1002 LEE HALL, SAN ANTONIO, TX 78201",1927,2832,450862,359790,0
14433566,"111 CORNELL AVE, SAN ANTONIO, TX 78201",1925,960,107569,131940,1
14433628,"1403 KENTUCKY AVE, SAN ANTONIO, TX 78201",1924,1440,429900,277310,0
14433630,"408 PEACOCK AVE, SAN ANTONIO, TX 78201",1949,1434,138261,107690,1
14433631,"350 YALE AVE, SAN ANTONIO, TX 78201",2002,1215,260346,194789,1
14433632,"1502 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1930,1664,308672,353920,1
14433655,"1532 EDISON DR, SAN ANTONIO, TX 78201",1918,1280,197742,168831,1
14433776,"938 CLOWER, SAN ANTONIO, TX 78201",1958,990,213583,171610,1
14433777,"1425 SANTA BARBARA, SAN ANTONIO, TX 78201",1947,1224,236224,184419,1
14504825,"2725 W LAUREL, SAN ANTONIO, TX 78201",1943,878,117218,115000,1
14504851,"1630 W MARIPOSA DR, SAN ANTONIO, TX 78201",1948,940,233516,134000,0
14520748,"1707 HERMINE BLVD, SAN ANTONIO, TX 78201",1946,1168,205244,184610,1
14680817,"1817 LA MANDA BLVD, SAN ANTONIO, TX 78201",1949,1110,244686,193878,1
14742382,"1210 CLOWER, SAN ANTONIO, TX 78201",1900,1092,205364,188010,1
14757814,"213 RODENA ST, SAN ANTONIO, TX 78201",1940,1074,181470,180620,1
14786707,"110 EWING PL, SAN ANTONIO, TX 78201",1950,1000,189130,159500,1
14927792,"1810 CLOWER, SAN ANTONIO, TX 78201",1941,748,168141,131769,1
14927908,"915 SANTA ANNA, SAN ANTONIO, TX 78201",2000,996,208257,195550,1
14930194,"607 CINCINNATI AVE, SAN ANTONIO, TX 78201",1925,1410,229187,108275,0
14930357,"1724 SANTA BARBARA, SAN ANTONIO, TX 78201",1936,908,175360,142730,1
14930384,"1803 EL MONTE BLVD, SAN ANTONIO, TX 78201",1948,1492,239960,169557,1
15004363,"514 WILLIAMSBURG PL, SAN ANTONIO, TX 78201",1956,1464,236092,215537,1
15159435,"918 W HERMOSA DR, SAN ANTONIO, TX 78201",1947,1344,201901,205120,1
15159466,"2308 CLOWER, SAN ANTONIO, TX 78201",1949,1518,253500,165672,0
15159607,"370 BABCOCK RD, SAN ANTONIO, TX 78201",1957,2538,479724,390000,0
15159627,"1333 THORAIN BLVD, SAN ANTONIO, TX 78201",1961,1064,168317,122670,1
15159687,"1618 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1925,1538,358572,386000,1
15159692,"1434 W WILDWOOD DR, SAN ANTONIO, TX 78201",1939,1925,299464,311740,1
15159718,"108 DALEHURST DR, SAN ANTONIO, TX 78201",1954,1698,209973,189189,1
15159739,"2206 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1940,2362,322731,327630,1
15182337,"2618 W ASHBY PL, SAN ANTONIO, TX 78201",1951,1220,205016,190820,1
15182463,"2224 LEE HALL, SAN ANTONIO, TX 78201",1940,936,179646,171020,1
15182465,"2210 SANTA ANNA, SAN ANTONIO, TX 78201",1939,927,162164,113203,1
15182466,"47 CROMWELL DR, SAN ANTONIO, TX 78201",1949,960,219853,160000,1
15182469,"138 RODENA ST, SAN ANTONIO, TX 78201",1942,1098,183629,180750,1
15182470,"1625 FRESNO, SAN ANTONIO, TX 78201",1950,1130,199978,222210,1
15182471,"118 LEMING DR, SAN ANTONIO, TX 78201",1942,1509,268620,209440,1
15202441,"919 W SUMMIT AVE, SAN ANTONIO, TX 78201",1920,1925,236018,186340,1
15326207,"1628 SACRAMENTO, SAN ANTONIO, TX 78201",1950,1376,180449,181000,1
15702745,"723 CORNELL AVE, SAN ANTONIO, TX 78201",1948,560,92285,79000,1
15702748,"819 CINCINNATI AVE, SAN ANTONIO, TX 78201",1940,1499,220653,222000,1
15702749,"1825 W MULBERRY AVE, SAN ANTONIO, TX 78201",1948,1056,220162,173734,1
15702750,"218 DONALDSON AVE, SAN ANTONIO, TX 78201",1932,1086,264057,231897,1
15702751,"1607 W HILDEBRAND AVE, SAN ANTONIO, TX 78201",1946,876,150180,166590,1
15702753,"1942 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1929,1526,300038,251030,1
15702754,"1627 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1940,1260,226750,196953,1
15702755,"1136 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1940,1176,320562,208430,0
15702756,"1215 W MULBERRY AVE, SAN ANTONIO, TX 78201",1924,1324,227803,225000,1
15702757,"1106 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1922,1056,281500,165000,0
15702829,"1803 WAVERLY AVE, SAN ANTONIO, TX 78201",1942,1076,209143,192470,1
15703192,"1411 TEXAS AVE, SAN ANTONIO, TX 78201",1947,1398,348433,264925,0
15703350,"250 VENICE, SAN ANTONIO, TX 78201",1949,832,174318,134586,1
15703355,"3710 GRANT AVE, SAN ANTONIO, TX 78201",1950,1052,206024,218860,1
15703436,"1024 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1925,2754,552873,477450,0
15703463,"102 LEMING DR, SAN ANTONIO, TX 78201",1957,1819,311939,302260,1
15703465,"5710 OZARK, SAN ANTONIO, TX 78201",1954,1487,203975,210000,1
15703467,"205 ERSKINE PL, SAN ANTONIO, TX 78201",1951,1386,256152,193095,1
15703468,"239 NORTHILL DR, SAN ANTONIO, TX 78201",1951,1963,280727,248425,1
15703486,"2242 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1940,2532,340636,220000,0
15703487,"1317 WAVERLY AVE, SAN ANTONIO, TX 78201",1930,993,217448,203130,1
15728251,"218 PLEASANT DR, BALCONES HEIGHTS, TX 78201",1952,2082,217623,255480,1
15808538,"2115 SACRAMENTO, SAN ANTONIO, TX 78201",1940,1566,206750,308660,0
15808928,"1121 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1926,1020,197075,136219,1
15808931,"2105 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1937,1992,285140,240000,1
15808933,"2101 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1938,1092,159216,133000,1
15808979,"1623 W HOLLYWOOD AVE, SAN ANTONIO, TX 78201",1949,1256,249329,215755,1
15809013,"1414 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1949,1200,249250,191780,1
15809144,"134 CORNELL AVE, SAN ANTONIO, TX 78201",1925,744,204223,101640,0
15809163,"1012 MCILVAINE, SAN ANTONIO, TX 78201",1940,1080,193453,153725,1
15809305,"1613 W OLMOS DR, SAN ANTONIO, TX 78201",1940,1280,224034,198752,1
15809485,"935 LEE HALL, SAN ANTONIO, TX 78201",1950,1128,229028,166992,1
15809524,"1914 LEE HALL, SAN ANTONIO, TX 78201",1938,1060,213514,195770,1
15840715,"250 GREENLAWN DR, SAN ANTONIO, TX 78201",1956,1713,265750,269000,1
15840716,"238 DALEHURST DR, SAN ANTONIO, TX 78201",1951,1584,238980,188111,1
15840717,"1734 FRESNO, SAN ANTONIO, TX 78201",1923,1112,166383,134496,1
15840719,"2121 CLOWER, SAN ANTONIO, TX 78201",1946,1048,155955,119912,1
15840720,"167 GREENHAVEN DR, SAN ANTONIO, TX 78201",1952,888,222596,154550,1
15840755,"280 NORTH DR, SAN ANTONIO, TX 78201",1940,1922,288894,269500,1
15840756,"341 FURR DR, SAN ANTONIO, TX 78201",1925,1763,433881,340174,0
15840757,"254 CLUB DR, SAN ANTONIO, TX 78201",1937,2172,390631,385990,1
15840768,"2335 W SUMMIT AVE, SAN ANTONIO, TX 78201",1952,1796,347675,330645,1
15840923,"1022 FULTON AVE, SAN ANTONIO, TX 78201",1946,1304,326655,282000,1
15840927,"1035 SAN ANGELO, SAN ANTONIO, TX 78201",1956,1166,214380,200340,1
